Talk_ID,public_url,headline,description,duration,published,tags,views,speaker_1,speaker1_occupation,occupation_categorized,occupation_broader
1819,https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria,3 reasons we still haven't gotten rid of malaria,"We've known how to cure malaria since the 1600s, so why does the disease still kill hundreds of thousands every year? It's more than just a problem of medicine, says journalist Sonia Shah. A look into the history of malaria reveals three big-picture challenges to its eradication. Photos: Adam Nadel.",0:15:18,9/12/13,"big problems,insects,global issues,history,disease",1156865,Sonia Shah,Science writer,Writer,Writer
1955,https://www.ted.com/talks/ed_yong_suicidal_wasps_zombie_roaches_and_other_tales_of_parasites,Zombie roaches and other parasite tales,"In this fascinating, hilarious and ever-so-slightly creepy talk, science writer Ed Yong tells the story of his favorite parasites -- animals and organisms that live on the bodies (and brains!) of other organisms, causing them to do their bidding. Do humans have them too? Maybe ...",0:13:14,3/26/14,"microbes,nanoscale,insects,microbiology,animals,biodiversity,biology,mind,brain,science",1705646,Ed Yong,Science writer,Writer,Writer
614,https://www.ted.com/talks/janine_benyus_biomimicry_in_action,Biomimicry in action,"Janine Benyus has a message for inventors: When solving a design problem, look to nature first. There you'll find inspired designs for making things waterproof, aerodynamic, solar-powered and more. Here she reveals dozens of new products that take their cue from nature with spectacular results.",0:17:42,8/6/09,"biomimicry,biotech,nature,biodiversity,design,creativity,biology,innovation,invention",1207751,Janine Benyus,"Science writer, innovation consultant, conservationist",Writer,Writer
18,https://www.ted.com/talks/janine_benyus_shares_nature_s_designs,Biomimicry's surprising lessons from nature's engineers,"In this inspiring talk about recent developments in biomimicry, Janine Benyus provides heartening examples of ways in which nature is already influencing the products and systems we build.",0:23:19,4/5/07,"biomimicry,evolution,DNA,fish,animals,design,biology,environment,science,technology",2010439,Janine Benyus,"Science writer, innovation consultant, conservationist",Writer,Writer
884,https://www.ted.com/talks/michael_shermer_the_pattern_behind_self_deception,The pattern behind self-deception,"Michael Shermer says the human tendency to believe strange things -- from alien abductions to dowsing rods -- boils down to two of the brain's most basic, hard-wired survival skills. He explains what they are, and how they get us into trouble.",0:19:01,6/14/10,"faith,God,psychology,self,neuroscience,science",2535855,Michael Shermer,Skeptic,Writer,Writer
196,https://www.ted.com/talks/david_pogue_on_the_music_wars,The music wars,"New York Times tech columnist David Pogue performs a satirical mini-medley about iTunes and the downloading wars, borrowing a few notes from Sonny and Cher and the Village People.",0:04:15,1/24/08,"entertainment,humor,technology,music",630493,David Pogue,Technology columnist,Writer,Writer
1725,https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips,10 top time-saving tech tips,"Tech columnist David Pogue shares 10 simple, clever tips for computer, web, smartphone and camera users. And yes, you may know a few of these already -- but there's probably at least one you don't.",0:05:44,4/26/13,"culture,technology",4951909,David Pogue,Technology columnist,Writer,Writer
1944,https://www.ted.com/talks/toby_shapshak_you_don_t_need_an_app_for_that,You don't need an app for that,"Are the simplest phones the smartest? While the rest of the world is updating statuses and playing games on smartphones, Africa is developing useful SMS-based solutions to everyday needs, says journalist Toby Shapshak. In this eye-opening talk, Shapshak explores the frontiers of mobile invention in Africa as he asks us to reconsider our preconceived notions of innovation.",0:07:54,3/13/14,"innovation,Africa,technology",1497095,Toby Shapshak,Technology writer,Writer,Writer
362,https://www.ted.com/talks/steven_johnson_on_the_web_as_a_city,The Web as a city,"Outside.in's Steven Johnson says the Web is like a city: built by many people, completely controlled by no one, intricately interconnected and yet functioning as many independent parts. While disaster strikes in one place, elsewhere, life goes on.",0:16:30,10/8/08,"web,cities,global issues,design,communication,community",361623,Steven Johnson,Writer,Writer,Writer
1062,https://www.ted.com/talks/bruce_feiler_the_council_of_dads,The council of dads,"Diagnosed with cancer, Bruce Feiler worried first about his young family. So -- as he shares in this funny, rambling and ultimately thoughtful talk -- he asked his closest friends to become a ""council of dads,"" bringing their own lifetimes of wisdom to advise his twin daughters as they grow.",0:20:33,1/27/11,"storytelling,cancer,culture,community",478022,Bruce Feiler,Writer,Writer,Writer
409,https://www.ted.com/talks/richard_preston_on_the_giant_trees,The mysterious lives of giant trees,"Science writer Richard Preston talks about some of the most enormous living beings on the planet, the giant trees of the US Pacific Northwest. Growing from a tiny seed, they support vast ecosystems -- and are still, largely, a mystery.",0:19:31,12/2/08,"complexity,trees,nature,exploration,writing,science",676742,Richard Preston,Writer,Writer,Writer
654,https://www.ted.com/talks/sam_martin_builds_a_room_of_his_own,"Claim your ""manspace""","Author Sam Martin shares photos of a quirky world hobby that's trending with the XY set: ""manspaces."" (They're custom-built hangouts where a man can claim a bit of his own territory to work, relax, be himself.) Grab a cold one and enjoy.",0:04:27,10/9/09,"entertainment,men,books,architecture,design,culture",792532,Sam Martin,Writer,Writer,Writer
2561,https://www.ted.com/talks/anand_giridharadas_a_letter_to_all_who_have_lost_in_this_era,A letter to all who have lost in this era,"Summer, 2016: amid populist revolts, clashing resentments and fear, writer Anand Giridharadas doesn't give a talk but reads a letter. It's from those who have won in this era of change, to those who have, or feel, lost. It confesses to ignoring pain until it became anger. It chides an idealistic yet remote elite for its behind-closed-doors world-saving and airy, self-serving futurism ... for at times worrying more about sending people to Mars than helping them on Earth. And it rejects the exclusionary dogmas to which we cling, calling us instead to ""dare to commit to the dream of each other.""",0:16:37,8/18/16,"fear,government,democracy,history,politics,compassion,collaboration,social change,communication,community,humanity,society,identity",989843,Anand Giridharadas,Writer,Writer,Writer
434,https://www.ted.com/talks/joseph_pine_on_what_consumers_want,What consumers want,"Customers want to feel what they buy is authentic, but ""Mass Customization"" author Joseph Pine says selling authenticity is tough because, well, there's no such thing. He talks about a few experiences that may be artificial but make millions anyway.",0:14:19,1/15/09,"shopping,consumerism,creativity,business",1004792,Joseph Pine,Writer,Writer,Writer
2462,https://www.ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter,How young Africans found a voice on Twitter,"What can a young woman with an idea, an Internet connection and a bit of creativity achieve? That's all Siyanda Mohutsiwa needed to unite young African voices in a new way. Hear how Mohutsiwa and other young people across the continent are using social media to overcome borders and circumstance, accessing something they have long had to violently take: a voice.",0:14:22,3/24/16,"Internet,global issues,government,potential,global development,democracy,politics,Africa,future,community,identity",1028073,Siyanda Mohutsiwa,Writer,Writer,Writer
2006,https://www.ted.com/talks/jon_mooallem_the_strange_story_of_the_teddy_bear_and_what_it_reveals_about_our_relationship_to_animals,How the teddy bear taught us compassion,"In 1902, President Theodore Roosevelt legendarily spared the life of a black bear -- and prompted a plush toy craze for so-called ""teddy bears."" Writer Jon Mooallem digs into this toy story and asks us to consider how the tales we tell about wild animals have real consequences for a species' chance of survival -- and the natural world at large.",0:14:16,5/27/14,"nature,environment",1118401,Jon Mooallem,Writer,Writer,Writer
669,https://www.ted.com/talks/becky_blanton_the_year_i_was_homeless,The year I was homeless,"Becky Blanton planned to live in her van for a year and see the country, but when depression set in and her freelance job ended, her camping trip turned into homelessness. In this intimate talk, she describes her experience of becoming one of America's working homeless.",0:07:09,10/28/09,"homelessness,poverty,happiness,storytelling,life,depression,personal growth,social change,society",1162736,Becky Blanton,Writer,Writer,Writer
